date,session,source,price,pcr_vol_near,pcr_oi_near,pcr_vol_all,pcr_oi_all,max_pain_near,max_pain_monthly,atm_iv_near,atm_iv_monthly,term_ratio,iv_skew_25,expected_move_pct,net_delta_oi,net_gamma_oi,oi_concentration,top_unusual,top_surge
2026-08-18,早报,cboe,525.99,1.2863047671534857,1.357720524134601,2.5775820463320462,1.0707835073538998,535.0,550.0,0.5022,0.4446,0.8853046594982079,2.9498331193838156,3.7358124679176408,-977018.9500000005,138204.3099999999,"[{""strike"": 550.0, ""type"": ""call"", ""oi"": 16453}, {""strike"": 500.0, ""type"": ""put"", ""oi"": 14363}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5699}]","[{""contract_symbol"": ""SOXX260904P00462500"", ""expiration"": ""2026-09-04"", ""dte"": 17, ""type"": ""put"", ""strike"": 462.5, ""volume"": 3433, ""open_interest"": 21, ""vol_oi_ratio"": 163.48, ""premium"": 12016.0, ""iv"": 0.522, ""delta"": -0.114, ""score"": 187.9}, {""contract_symbol"": ""SOXX260918C00560000"", ""expiration"": ""2026-09-18"", ""dte"": 31, ""type"": ""call"", ""strike"": 560.0, ""volume"": 2548, ""open_interest"": 217, ""vol_oi_ratio"": 11.74, ""premium"": 35162.0, ""iv"": 0.4305, ""delta"": 0.34, ""score"": 122.9}, {""contract_symbol"": ""SOXX260918P00520000"", ""expiration"": ""2026-09-18"", ""dte"": 31, ""type"": ""put"", ""strike"": 520.0, ""volume"": 2542, ""open_interest"": 255, ""vol_oi_ratio"": 9.97, ""premium"": 61771.0, ""iv"": 0.4516, ""delta"": -0.437, ""score"": 110.0}, {""contract_symbol"": ""SOXX260911P00500000"", ""expiration"": ""2026-09-11"", ""dte"": 24, ""type"": ""put"", ""strike"": 500.0, ""volume"": 3518, ""open_interest"": 542, ""vol_oi_ratio"": 6.49, ""premium"": 45734.0, ""iv"": 0.4572, ""delta"": -0.31, ""score"": 69.7}, {""contract_symbol"": ""SOXX260918P00495000"", ""expiration"": ""2026-09-18"", ""dte"": 31, ""type"": ""put"", ""strike"": 495.0, ""volume"": 2210, ""open_interest"": 484, ""vol_oi_ratio"": 4.57, ""premium"": 31824.0, ""iv"": 0.4606, ""delta"": -0.299, ""score"": 47.3}]",[]
2026-08-18,晚报,cboe,531.19,1.1668577384054195,1.357720524134601,1.6015206082432973,1.0707835073538998,535.0,550.0,0.47935000000000005,0.43315000000000003,0.9036194847188901,4.479444444444441,3.473333458837704,-382527.8199999997,137288.03000000035,"[{""strike"": 550.0, ""type"": ""call"", ""oi"": 16453}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5699}, {""strike"": 520.0, ""type"": ""call"", ""oi"": 4702}]","[{""contract_symbol"": ""SOXX260904P00462500"", ""expiration"": ""2026-09-04"", ""dte"": 17, ""type"": ""put"", ""strike"": 462.5, ""volume"": 3443, ""open_interest"": 21, ""volume_prev"": 1, ""volume_ratio"": 3443.0, ""oi_prev"": 21, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""vol_oi_ratio"": 163.95, ""premium"": 6025.0, ""iv"": 0.5312, ""delta"": -0.101, ""score"": 174.1}, {""contract_symbol"": ""SOXX260828C00585000"", ""expiration"": ""2026-08-28"", ""dte"": 10, ""type"": ""call"", ""strike"": 585.0, ""volume"": 2356, ""open_interest"": 63, ""volume_prev"": 3, ""volume_ratio"": 785.3, ""oi_prev"": 63, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""vol_oi_ratio"": 37.4, ""premium"": 3181.0, ""iv"": 0.4131, ""delta"": 0.104, ""score"": 161.3}, {""contract_symbol"": ""SOXX260918C00560000"", ""expiration"": ""2026-09-18"", ""dte"": 31, ""type"": ""call"", ""strike"": 560.0, ""volume"": 2553, ""open_interest"": 217, ""volume_prev"": 2542, ""volume_ratio"": 1.0, ""oi_prev"": 217, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""vol_oi_ratio"": 11.76, ""premium"": 38167.0, ""iv"": 0.4228, ""delta"": 0.361, ""score"": 124.1}, {""contract_symbol"": ""SOXX260918P00520000"", ""expiration"": ""2026-09-18"", ""dte"": 31, ""type"": ""put"", ""strike"": 520.0, ""volume"": 2548, ""open_interest"": 255, ""volume_prev"": 2518, ""volume_ratio"": 1.0, ""oi_prev"": 255, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""vol_oi_ratio"": 9.99, ""premium"": 53381.0, ""iv"": 0.4324, ""delta"": -0.406, ""score"": 108.8}, {""contract_symbol"": ""SOXX260911P00500000"", ""expiration"": ""2026-09-11"", ""dte"": 24, ""type"": ""put"", ""strike"": 500.0, ""volume"": 3524, ""open_interest"": 542, ""volume_prev"": 1, ""volume_ratio"": 3524.0, ""oi_prev"": 542, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""vol_oi_ratio"": 6.5, ""premium"": 41231.0, ""iv"": 0.461, ""delta"": -0.281, ""score"": 69.1}]",[]
2026-08-19,早报,cboe,522.99,1.7032520325203253,1.3651033988126071,1.8483985765124555,1.1210632797572215,530.0,550.0,0.5187999999999999,0.43595,0.8403045489591366,-1.5855509355509445,3.2696609877817933,-1698797.7399999995,154796.45999999976,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 18081}, {""strike"": 520.0, ""type"": ""put"", ""oi"": 6868}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5963}]","[{""contract_symbol"": ""SOXX260918C00600000"", ""expiration"": ""2026-09-18"", ""dte"": 30, ""type"": ""call"", ""strike"": 600.0, ""volume"": 2004, ""open_interest"": 590, ""volume_prev"": 169, ""volume_ratio"": 11.9, ""oi_prev"": 501, ""oi_change"": 89, ""oi_change_pct"": 17.8, ""vol_oi_ratio"": 3.4, ""premium"": 9519.0, ""iv"": 0.4305, ""delta"": 0.148, ""score"": 31.1}]","[{""contract_symbol"": ""SOXX260904P00462500"", ""expiration"": ""2026-09-04"", ""type"": ""put"", ""strike"": 462.5, ""oi"": 3428, ""oi_prev"": 21, ""oi_change"": 3407}, {""contract_symbol"": ""SOXX260911P00500000"", ""expiration"": ""2026-09-11"", ""type"": ""put"", ""strike"": 500.0, ""oi"": 3053, ""oi_prev"": 542, ""oi_change"": 2511}, {""contract_symbol"": ""SOXX260918P00520000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 520.0, ""oi"": 2741, ""oi_prev"": 255, ""oi_change"": 2486}, {""contract_symbol"": ""SOXX260918C00560000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 560.0, ""oi"": 2573, ""oi_prev"": 217, ""oi_change"": 2356}, {""contract_symbol"": ""SOXX260828C00585000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 585.0, ""oi"": 2403, ""oi_prev"": 63, ""oi_change"": 2340}]"
2026-08-19,晚报,cboe,520.43,2.180145008365867,1.3651033988126071,1.704115907153958,1.1210632797572215,530.0,550.0,0.44545,0.4182,0.9388259063867999,4.07857142857142,2.6420460004227273,-1936376.6300000015,155458.34000000008,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 18081}, {""strike"": 520.0, ""type"": ""put"", ""oi"": 6868}, {""strike"": 495.0, ""type"": ""put"", ""oi"": 6762}]","[{""contract_symbol"": ""SOXX260821P00507500"", ""expiration"": ""2026-08-21"", ""dte"": 2, ""type"": ""put"", ""strike"": 507.5, ""volume"": 1786, ""open_interest"": 23, ""volume_prev"": 1, ""volume_ratio"": 1786.0, ""oi_prev"": 22, ""oi_change"": 1, ""oi_change_pct"": 4.5, ""vol_oi_ratio"": 77.65, ""premium"": 4465.0, ""iv"": 0.4777, ""delta"": -0.231, ""score"": 168.1}, {""contract_symbol"": ""SOXX260828C00560000"", ""expiration"": ""2026-08-28"", ""dte"": 9, ""type"": ""call"", ""strike"": 560.0, ""volume"": 1848, ""open_interest"": 112, ""volume_prev"": 36, ""volume_ratio"": 51.3, ""oi_prev"": 122, ""oi_change"": -10, ""oi_change_pct"": -8.2, ""vol_oi_ratio"": 16.5, ""premium"": 4204.0, ""iv"": 0.411, ""delta"": 0.151, ""score"": 137.7}, {""contract_symbol"": ""SOXX260918C00580000"", ""expiration"": ""2026-09-18"", ""dte"": 30, ""type"": ""call"", ""strike"": 580.0, ""volume"": 2291, ""open_interest"": 181, ""volume_prev"": 56, ""volume_ratio"": 40.9, ""oi_prev"": 159, ""oi_change"": 22, ""oi_change_pct"": 13.8, ""vol_oi_ratio"": 12.66, ""premium"": 13975.0, ""iv"": 0.4044, ""delta"": 0.199, ""score"": 120.8}, {""contract_symbol"": ""SOXX260828P00505000"", ""expiration"": ""2026-08-28"", ""dte"": 9, ""type"": ""put"", ""strike"": 505.0, ""volume"": 576, ""open_interest"": 89, ""volume_prev"": 67, ""volume_ratio"": 8.6, ""oi_prev"": 59, ""oi_change"": 30, ""oi_change_pct"": 50.8, ""vol_oi_ratio"": 6.47, ""premium"": 4493.0, ""iv"": 0.4457, ""delta"": -0.319, ""score"": 54.4}, {""contract_symbol"": ""SOXX260828P00460000"", ""expiration"": ""2026-08-28"", ""dte"": 9, ""type"": ""put"", ""strike"": 460.0, ""volume"": 1590, ""open_interest"": 232, ""volume_prev"": 157, ""volume_ratio"": 10.1, ""oi_prev"": 163, ""oi_change"": 69, ""oi_change_pct"": 42.3, ""vol_oi_ratio"": 6.85, ""premium"": 1789.0, ""iv"": 0.5206, ""delta"": -0.063, ""score"": 51.3}]","[{""contract_symbol"": ""SOXX260904P00462500"", ""expiration"": ""2026-09-04"", ""type"": ""put"", ""strike"": 462.5, ""oi"": 3428, ""oi_prev"": 21, ""oi_change"": 3407}, {""contract_symbol"": ""SOXX260911P00500000"", ""expiration"": ""2026-09-11"", ""type"": ""put"", ""strike"": 500.0, ""oi"": 3053, ""oi_prev"": 542, ""oi_change"": 2511}, {""contract_symbol"": ""SOXX260918P00520000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 520.0, ""oi"": 2741, ""oi_prev"": 255, ""oi_change"": 2486}, {""contract_symbol"": ""SOXX260918C00560000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 560.0, ""oi"": 2573, ""oi_prev"": 217, ""oi_change"": 2356}, {""contract_symbol"": ""SOXX260828C00585000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 585.0, ""oi"": 2403, ""oi_prev"": 63, ""oi_change"": 2340}]"
2026-08-20,早报,cboe,516.35,6.294642857142857,1.4143681414974791,2.645051194539249,1.1115999437211166,530.0,550.0,0.5378499999999999,0.436,0.8106349353909084,3.9761111111111083,2.6726057906458798,-1484972.3299999987,163579.72,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 18969}, {""strike"": 495.0, ""type"": ""put"", ""oi"": 7068}, {""strike"": 520.0, ""type"": ""put"", ""oi"": 6500}]",[],"[{""contract_symbol"": ""SOXX260918C00580000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 580.0, ""oi"": 2318, ""oi_prev"": 181, ""oi_change"": 2137}, {""contract_symbol"": ""SOXX260918C00600000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 600.0, ""oi"": 2207, ""oi_prev"": 590, ""oi_change"": 1617}, {""contract_symbol"": ""SOXX260918P00450000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 450.0, ""oi"": 5741, ""oi_prev"": 4134, ""oi_change"": 1607}, {""contract_symbol"": ""SOXX260828C00560000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 560.0, ""oi"": 1697, ""oi_prev"": 112, ""oi_change"": 1585}, {""contract_symbol"": ""SOXX260828P00460000"", ""expiration"": ""2026-08-28"", ""type"": ""put"", ""strike"": 460.0, ""oi"": 1806, ""oi_prev"": 232, ""oi_change"": 1574}]"
2026-08-20,晚报,cboe,522.205,0.7025827919505625,1.4143681414974791,0.5849615806805708,1.1115999437211166,530.0,550.0,0.4032,0.41845,1.0378224206349207,4.005588235294116,1.7426106605643377,-1631924.5499999993,153132.1500000001,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 18969}, {""strike"": 520.0, ""type"": ""put"", ""oi"": 6500}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5933}]","[{""contract_symbol"": ""SOXX260918C00575000"", ""expiration"": ""2026-09-18"", ""dte"": 29, ""type"": ""call"", ""strike"": 575.0, ""volume"": 7393, ""open_interest"": 337, ""volume_prev"": 312, ""volume_ratio"": 23.7, ""oi_prev"": 83, ""oi_change"": 254, ""oi_change_pct"": 306.0, ""vol_oi_ratio"": 21.94, ""premium"": 50642.0, ""iv"": 0.407, ""delta"": 0.212, ""score"": 216.7}, {""contract_symbol"": ""SOXX260821C00540000"", ""expiration"": ""2026-08-21"", ""dte"": 1, ""type"": ""call"", ""strike"": 540.0, ""volume"": 5499, ""open_interest"": 641, ""volume_prev"": 106, ""volume_ratio"": 51.9, ""oi_prev"": 625, ""oi_change"": 16, ""oi_change_pct"": 2.6, ""vol_oi_ratio"": 8.58, ""premium"": 1100.0, ""iv"": 0.3887, ""delta"": 0.063, ""score"": 60.1}, {""contract_symbol"": ""SOXX260904C00570000"", ""expiration"": ""2026-09-04"", ""dte"": 15, ""type"": ""call"", ""strike"": 570.0, ""volume"": 1277, ""open_interest"": 200, ""volume_prev"": 5, ""volume_ratio"": 255.4, ""oi_prev"": 201, ""oi_change"": -1, ""oi_change_pct"": -0.5, ""vol_oi_ratio"": 6.38, ""premium"": 4086.0, ""iv"": 0.4059, ""delta"": 0.159, ""score"": 53.1}, {""contract_symbol"": ""SOXX260918P00540000"", ""expiration"": ""2026-09-18"", ""dte"": 29, ""type"": ""put"", ""strike"": 540.0, ""volume"": 1425, ""open_interest"": 780, ""volume_prev"": 26, ""volume_ratio"": 54.8, ""oi_prev"": 775, ""oi_change"": 5, ""oi_change_pct"": 0.6, ""vol_oi_ratio"": 1.83, ""premium"": 49448.0, ""iv"": 0.4075, ""delta"": -0.595, ""score"": 19.7}, {""contract_symbol"": ""SOXX260828C00565000"", ""expiration"": ""2026-08-28"", ""dte"": 8, ""type"": ""call"", ""strike"": 565.0, ""volume"": 1723, ""open_interest"": 1059, ""volume_prev"": 1233, ""volume_ratio"": 1.4, ""oi_prev"": 264, ""oi_change"": 795, ""oi_change_pct"": 301.1, ""vol_oi_ratio"": 1.63, ""premium"": 2541.0, ""iv"": 0.4132, ""delta"": 0.106, ""score"": 12.8}]","[{""contract_symbol"": ""SOXX260918C00580000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 580.0, ""oi"": 2318, ""oi_prev"": 181, ""oi_change"": 2137}, {""contract_symbol"": ""SOXX260918C00600000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 600.0, ""oi"": 2207, ""oi_prev"": 590, ""oi_change"": 1617}, {""contract_symbol"": ""SOXX260918P00450000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 450.0, ""oi"": 5741, ""oi_prev"": 4134, ""oi_change"": 1607}, {""contract_symbol"": ""SOXX260828C00560000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 560.0, ""oi"": 1697, ""oi_prev"": 112, ""oi_change"": 1585}, {""contract_symbol"": ""SOXX260828P00460000"", ""expiration"": ""2026-08-28"", ""type"": ""put"", ""strike"": 460.0, ""oi"": 1806, ""oi_prev"": 232, ""oi_change"": 1574}]"
2026-08-23,晚报,cboe,519.52,4.237447207883623,0.6792859634103808,3.1491916119737473,0.8466134323134152,535.0,550.0,0.3954,0.4044,1.022761760242792,3.703866396761141,4.379042192793348,-1002278.2799999991,81031.51000000005,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 12996}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5774}, {""strike"": 520.0, ""type"": ""put"", ""oi"": 4444}]","[{""contract_symbol"": ""SOXX260828P00470000"", ""expiration"": ""2026-08-28"", ""dte"": 5, ""type"": ""put"", ""strike"": 470.0, ""volume"": 1002, ""open_interest"": 66, ""volume_prev"": 11, ""volume_ratio"": 91.1, ""oi_prev"": 60, ""oi_change"": 6, ""oi_change_pct"": 10.0, ""flow"": ""开仓"", ""vol_oi_ratio"": 15.18, ""premium"": 877.0, ""iv"": 0.4757, ""delta"": -0.061, ""score"": 102.9}, {""contract_symbol"": ""SOXX260828C00537500"", ""expiration"": ""2026-08-28"", ""dte"": 5, ""type"": ""call"", ""strike"": 537.5, ""volume"": 927, ""open_interest"": 81, ""volume_prev"": 7, ""volume_ratio"": 132.4, ""oi_prev"": 81, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 11.44, ""premium"": 4450.0, ""iv"": 0.3925, ""delta"": 0.289, ""score"": 96.1}, {""contract_symbol"": ""SOXX260828P00480000"", ""expiration"": ""2026-08-28"", ""dte"": 5, ""type"": ""put"", ""strike"": 480.0, ""volume"": 2121, ""open_interest"": 189, ""volume_prev"": 66, ""volume_ratio"": 32.1, ""oi_prev"": 152, ""oi_change"": 37, ""oi_change_pct"": 24.3, ""flow"": ""开仓"", ""vol_oi_ratio"": 11.22, ""premium"": 2333.0, ""iv"": 0.4615, ""delta"": -0.101, ""score"": 87.0}, {""contract_symbol"": ""SOXX260918P00430000"", ""expiration"": ""2026-09-18"", ""dte"": 26, ""type"": ""put"", ""strike"": 430.0, ""volume"": 4005, ""open_interest"": 883, ""volume_prev"": 7, ""volume_ratio"": 572.1, ""oi_prev"": 876, ""oi_change"": 7, ""oi_change_pct"": 0.8, ""flow"": ""开仓"", ""vol_oi_ratio"": 4.54, ""premium"": 11715.0, ""iv"": 0.5225, ""delta"": -0.074, ""score"": 42.5}, {""contract_symbol"": ""SOXX260828P00500000"", ""expiration"": ""2026-08-28"", ""dte"": 5, ""type"": ""put"", ""strike"": 500.0, ""volume"": 2951, ""open_interest"": 2925, ""volume_prev"": 35, ""volume_ratio"": 84.3, ""oi_prev"": 2945, ""oi_change"": -20, ""oi_change_pct"": -0.7, ""flow"": ""平仓"", ""vol_oi_ratio"": 1.01, ""premium"": 13280.0, ""iv"": 0.4239, ""delta"": -0.247, ""score"": 9.6}]","[{""contract_symbol"": ""SOXX260918C00575000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 575.0, ""oi"": 7685, ""oi_prev"": 337, ""oi_change"": 7348}, {""contract_symbol"": ""SOXX260828C00565000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 565.0, ""oi"": 2752, ""oi_prev"": 1059, ""oi_change"": 1693}, {""contract_symbol"": ""SOXX260918P00540000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 540.0, ""oi"": 2085, ""oi_prev"": 780, ""oi_change"": 1305}, {""contract_symbol"": ""SOXX260904C00570000"", ""expiration"": ""2026-09-04"", ""type"": ""call"", ""strike"": 570.0, ""oi"": 1468, ""oi_prev"": 200, ""oi_change"": 1268}, {""contract_symbol"": ""SOXX260918P00450000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 450.0, ""oi"": 6435, ""oi_prev"": 5741, ""oi_change"": 694}]"
2026-08-24,晚报,cboe,519.52,4.237447207883623,0.6792859634103808,3.1491916119737473,0.8466134323134152,535.0,550.0,0.3954,0.4044,1.022761760242792,3.703866396761141,4.379042192793348,-1002278.2799999991,81031.51000000005,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 12996}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5774}, {""strike"": 520.0, ""type"": ""put"", ""oi"": 4444}]","[{""contract_symbol"": ""SOXX260828P00470000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""put"", ""strike"": 470.0, ""volume"": 1002, ""open_interest"": 66, ""volume_prev"": 1002, ""volume_ratio"": 1.0, ""oi_prev"": 66, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 15.18, ""premium"": 877.0, ""iv"": 0.4757, ""delta"": -0.061, ""score"": 102.9}, {""contract_symbol"": ""SOXX260828C00537500"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""call"", ""strike"": 537.5, ""volume"": 927, ""open_interest"": 81, ""volume_prev"": 927, ""volume_ratio"": 1.0, ""oi_prev"": 81, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 11.44, ""premium"": 4450.0, ""iv"": 0.3925, ""delta"": 0.289, ""score"": 96.1}, {""contract_symbol"": ""SOXX260828P00480000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""put"", ""strike"": 480.0, ""volume"": 2121, ""open_interest"": 189, ""volume_prev"": 2121, ""volume_ratio"": 1.0, ""oi_prev"": 189, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 11.22, ""premium"": 2333.0, ""iv"": 0.4615, ""delta"": -0.101, ""score"": 87.0}, {""contract_symbol"": ""SOXX260918P00430000"", ""expiration"": ""2026-09-18"", ""dte"": 25, ""type"": ""put"", ""strike"": 430.0, ""volume"": 4005, ""open_interest"": 883, ""volume_prev"": 4005, ""volume_ratio"": 1.0, ""oi_prev"": 883, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 4.54, ""premium"": 11715.0, ""iv"": 0.5225, ""delta"": -0.074, ""score"": 42.5}, {""contract_symbol"": ""SOXX260828P00500000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""put"", ""strike"": 500.0, ""volume"": 2951, ""open_interest"": 2925, ""volume_prev"": 2951, ""volume_ratio"": 1.0, ""oi_prev"": 2925, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 1.01, ""premium"": 13280.0, ""iv"": 0.4239, ""delta"": -0.247, ""score"": 9.6}]",[]
2026-08-24,早报,cboe,501.09,2.516429353778751,0.729339217701469,2.7943820224719103,0.9037283083484616,535.0,550.0,0.51425,0.42585,0.8280991735537191,2.276828282828286,4.430341854756631,-2578612.0300000003,87481.52,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 11789}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5843}, {""strike"": 480.0, ""type"": ""put"", ""oi"": 5412}]","[{""contract_symbol"": ""SOXX260828C00530000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""call"", ""strike"": 530.0, ""volume"": 865, ""open_interest"": 66, ""volume_prev"": 45, ""volume_ratio"": 19.2, ""oi_prev"": 37, ""oi_change"": 29, ""oi_change_pct"": 78.4, ""flow"": ""开仓"", ""vol_oi_ratio"": 13.11, ""premium"": 1903.0, ""iv"": 0.5055, ""delta"": 0.161, ""score"": 99.0}, {""contract_symbol"": ""SOXX260828P00460000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""put"", ""strike"": 460.0, ""volume"": 2060, ""open_interest"": 1826, ""volume_prev"": 15, ""volume_ratio"": 137.3, ""oi_prev"": 1813, ""oi_change"": 13, ""oi_change_pct"": 0.7, ""flow"": ""开仓"", ""vol_oi_ratio"": 1.13, ""premium"": 2369.0, ""iv"": 0.5737, ""delta"": -0.084, ""score"": 8.8}]","[{""contract_symbol"": ""SOXX260918P00430000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 430.0, ""oi"": 4712, ""oi_prev"": 883, ""oi_change"": 3829}, {""contract_symbol"": ""SOXX260918P00485000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 485.0, ""oi"": 4068, ""oi_prev"": 2064, ""oi_change"": 2004}, {""contract_symbol"": ""SOXX260828P00480000"", ""expiration"": ""2026-08-28"", ""type"": ""put"", ""strike"": 480.0, ""oi"": 1582, ""oi_prev"": 189, ""oi_change"": 1393}, {""contract_symbol"": ""SOXX260918C00590000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 590.0, ""oi"": 5883, ""oi_prev"": 4726, ""oi_change"": 1157}, {""contract_symbol"": ""SOXX260918P00350000"", ""expiration"": ""2026-09-18"", ""type"": ""put"", ""strike"": 350.0, ""oi"": 1790, ""oi_prev"": 791, ""oi_change"": 999}]"
2026-08-25,晚报,cboe,505.5,1.94950884086444,0.729339217701469,2.8620135091669345,0.9037283083484616,535.0,550.0,0.4589,0.40980000000000005,0.8930050119851821,3.175742424242439,3.857566765578635,-2244509.9700000007,89104.40000000004,"[{""strike"": 500.0, ""type"": ""put"", ""oi"": 11789}, {""strike"": 525.0, ""type"": ""call"", ""oi"": 5843}, {""strike"": 490.0, ""type"": ""put"", ""oi"": 5393}]","[{""contract_symbol"": ""SOXX260904P00440000"", ""expiration"": ""2026-09-04"", ""dte"": 10, ""type"": ""put"", ""strike"": 440.0, ""volume"": 2253, ""open_interest"": 39, ""volume_prev"": 2253, ""volume_ratio"": 1.0, ""oi_prev"": 39, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 57.77, ""premium"": 1915.0, ""iv"": 0.4957, ""delta"": -0.058, ""score"": 151.2}, {""contract_symbol"": ""SOXX260904P00442500"", ""expiration"": ""2026-09-04"", ""dte"": 10, ""type"": ""put"", ""strike"": 442.5, ""volume"": 670, ""open_interest"": 10, ""volume_prev"": 670, ""volume_ratio"": 1.0, ""oi_prev"": 10, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 67.0, ""premium"": 871.0, ""iv"": 0.5256, ""delta"": -0.064, ""score"": 135.4}, {""contract_symbol"": ""SOXX260828C00530000"", ""expiration"": ""2026-08-28"", ""dte"": 3, ""type"": ""call"", ""strike"": 530.0, ""volume"": 904, ""open_interest"": 66, ""volume_prev"": 904, ""volume_ratio"": 1.0, ""oi_prev"": 66, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 13.7, ""premium"": 2260.0, ""iv"": 0.474, ""delta"": 0.182, ""score"": 105.8}, {""contract_symbol"": ""SOXX260828P00495000"", ""expiration"": ""2026-08-28"", ""dte"": 3, ""type"": ""put"", ""strike"": 495.0, ""volume"": 971, ""open_interest"": 163, ""volume_prev"": 971, ""volume_ratio"": 1.0, ""oi_prev"": 163, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 5.96, ""premium"": 4855.0, ""iv"": 0.4587, ""delta"": -0.322, ""score"": 50.6}, {""contract_symbol"": ""SOXX260828C00520000"", ""expiration"": ""2026-08-28"", ""dte"": 3, ""type"": ""call"", ""strike"": 520.0, ""volume"": 1331, ""open_interest"": 292, ""volume_prev"": 1331, ""volume_ratio"": 1.0, ""oi_prev"": 292, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 4.56, ""premium"": 6455.0, ""iv"": 0.4779, ""delta"": 0.3, ""score"": 40.0}]",[]
