date,session,source,price,pcr_vol_near,pcr_oi_near,pcr_vol_all,pcr_oi_all,max_pain_near,max_pain_monthly,atm_iv_near,atm_iv_monthly,term_ratio,iv_skew_25,expected_move_pct,net_delta_oi,net_gamma_oi,oi_concentration,top_unusual,top_surge
2026-08-24,早报,cboe,14.97,0.1690682036503362,0.6026600166251039,0.1499412455934195,0.5427639829445698,14.0,14.0,0.882,0.7320500000000001,0.8299886621315193,1.9262937062937135,7.648630594522378,1177471.0099999995,571466.3800000001,"[{""strike"": 15.0, ""type"": ""call"", ""oi"": 4455}, {""strike"": 15.5, ""type"": ""call"", ""oi"": 1195}, {""strike"": 15.0, ""type"": ""put"", ""oi"": 911}]","[{""contract_symbol"": ""UUUU260828C00015000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""call"", ""strike"": 15.0, ""volume"": 1873, ""open_interest"": 1419, ""volume_prev"": 0, ""volume_ratio"": null, ""oi_prev"": 0, ""oi_change"": 1419, ""oi_change_pct"": null, ""flow"": ""新"", ""vol_oi_ratio"": 1.32, ""premium"": 1068.0, ""iv"": 0.8358, ""delta"": 0.534, ""score"": 9.2}]",[]
2026-08-24,晚报,cboe,14.78,0.36735181644359466,0.6026600166251039,0.348130081300813,0.5427639829445698,14.0,14.0,0.8371,0.7573,0.9046708875881018,-3.7521538461538495,7.239512855209744,1048900.7000000002,578448.2300000004,"[{""strike"": 15.0, ""type"": ""call"", ""oi"": 4455}, {""strike"": 15.5, ""type"": ""call"", ""oi"": 1195}, {""strike"": 15.0, ""type"": ""put"", ""oi"": 911}]","[{""contract_symbol"": ""UUUU260828C00015000"", ""expiration"": ""2026-08-28"", ""dte"": 4, ""type"": ""call"", ""strike"": 15.0, ""volume"": 2081, ""open_interest"": 1419, ""volume_prev"": 0, ""volume_ratio"": null, ""oi_prev"": 0, ""oi_change"": 1419, ""oi_change_pct"": null, ""flow"": ""新"", ""vol_oi_ratio"": 1.47, ""premium"": 916.0, ""iv"": 0.842, ""delta"": 0.459, ""score"": 10.0}]",[]
2026-08-25,晚报,cboe,14.88,0.4776737094314964,0.6026600166251039,0.4933255097550242,0.5427639829445698,14.0,14.0,0.8072,0.75905,0.9403493557978196,-4.897337662337664,6.821236559139786,1082579.7899999998,577071.7600000002,"[{""strike"": 15.0, ""type"": ""call"", ""oi"": 4455}, {""strike"": 15.5, ""type"": ""call"", ""oi"": 1195}, {""strike"": 15.0, ""type"": ""put"", ""oi"": 911}]","[{""contract_symbol"": ""UUUU260828C00015000"", ""expiration"": ""2026-08-28"", ""dte"": 3, ""type"": ""call"", ""strike"": 15.0, ""volume"": 2113, ""open_interest"": 1419, ""volume_prev"": 2113, ""volume_ratio"": 1.0, ""oi_prev"": 1419, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 1.49, ""premium"": 961.0, ""iv"": 0.8124, ""delta"": 0.484, ""score"": 10.2}, {""contract_symbol"": ""UUUU260828P00014500"", ""expiration"": ""2026-08-28"", ""dte"": 3, ""type"": ""put"", ""strike"": 14.5, ""volume"": 755, ""open_interest"": 444, ""volume_prev"": 755, ""volume_ratio"": 1.0, ""oi_prev"": 444, ""oi_change"": 0, ""oi_change_pct"": 0.0, ""flow"": ""换手"", ""vol_oi_ratio"": 1.7, ""premium"": 253.0, ""iv"": 0.822, ""delta"": -0.365, ""score"": 9.4}]",[]
2026-08-25,早报,cboe,15.46,0.06809583858764187,0.5360172882983832,0.14729370008873113,0.5289402716739912,14.0,15.0,0.87,0.73285,0.8423563218390805,-2.746230769230762,6.597671410090555,1463418.6599999995,684618.3100000004,"[{""strike"": 15.0, ""type"": ""call"", ""oi"": 6420}, {""strike"": 16.0, ""type"": ""call"", ""oi"": 3247}, {""strike"": 15.5, ""type"": ""call"", ""oi"": 1478}]",[],"[{""contract_symbol"": ""UUUU260828C00015000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 15.0, ""oi"": 3091, ""oi_prev"": 1419, ""oi_change"": 1672}, {""contract_symbol"": ""UUUU260828P00014500"", ""expiration"": ""2026-08-28"", ""type"": ""put"", ""strike"": 14.5, ""oi"": 1038, ""oi_prev"": 444, ""oi_change"": 594}, {""contract_symbol"": ""UUUU260828C00016000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 16.0, ""oi"": 1668, ""oi_prev"": 1161, ""oi_change"": 507}, {""contract_symbol"": ""UUUU260828C00016500"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 16.5, ""oi"": 1254, ""oi_prev"": 927, ""oi_change"": 327}, {""contract_symbol"": ""UUUU260918C00020000"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 20.0, ""oi"": 1691, ""oi_prev"": 1481, ""oi_change"": 210}]"
2026-08-26,早报,cboe,15.59,0.2398427260812582,0.4289559339008513,0.22978659452960626,0.4579339504525769,14.0,15.0,0.8646499999999999,0.74285,0.8591337535418957,-1.1251538461538368,5.323925593329057,1769741.4299999997,867174.3699999999,"[{""strike"": 15.0, ""type"": ""call"", ""oi"": 6351}, {""strike"": 16.0, ""type"": ""call"", ""oi"": 5940}, {""strike"": 15.5, ""type"": ""call"", ""oi"": 1840}]","[{""contract_symbol"": ""UUUU260904C00015000"", ""expiration"": ""2026-09-04"", ""dte"": 9, ""type"": ""call"", ""strike"": 15.0, ""volume"": 518, ""open_interest"": 332, ""volume_prev"": 134, ""volume_ratio"": 3.9, ""oi_prev"": 395, ""oi_change"": -63, ""oi_change_pct"": -15.9, ""flow"": ""平仓"", ""vol_oi_ratio"": 1.56, ""premium"": 557.0, ""iv"": 0.751, ""delta"": 0.656, ""score"": 9.9}]","[{""contract_symbol"": ""UUUU260904C00016000"", ""expiration"": ""2026-09-04"", ""type"": ""call"", ""strike"": 16.0, ""oi"": 2338, ""oi_prev"": 284, ""oi_change"": 2054}, {""contract_symbol"": ""UUUU260828C00018000"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 18.0, ""oi"": 1424, ""oi_prev"": 335, ""oi_change"": 1089}, {""contract_symbol"": ""UUUU260828C00017500"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 17.5, ""oi"": 1485, ""oi_prev"": 679, ""oi_change"": 806}, {""contract_symbol"": ""UUUU260828C00016500"", ""expiration"": ""2026-08-28"", ""type"": ""call"", ""strike"": 16.5, ""oi"": 1799, ""oi_prev"": 1254, ""oi_change"": 545}, {""contract_symbol"": ""UUUU260918C00016500"", ""expiration"": ""2026-09-18"", ""type"": ""call"", ""strike"": 16.5, ""oi"": 535, ""oi_prev"": 17, ""oi_change"": 518}]"
