contractSymbol,openInterest,volume,snapshot_date
XBI260925C00185000,41.0,0.0,2026-09-25
XBI260925P00185000,0.0,0.0,2026-09-25
XBI260925C00190000,17.0,0.0,2026-09-25
XBI260925P00190000,0.0,0.0,2026-09-25
XBI260925C00195000,2.0,0.0,2026-09-25
XBI260925P00195000,0.0,0.0,2026-09-25
XBI260925C00200000,0.0,0.0,2026-09-25
XBI260925P00200000,0.0,0.0,2026-09-25
XBI261002C00085000,0.0,0.0,2026-09-25
XBI261002P00085000,0.0,0.0,2026-09-25
XBI261002C00090000,0.0,0.0,2026-09-25
XBI261002P00090000,0.0,0.0,2026-09-25
XBI261002C00095000,0.0,0.0,2026-09-25
XBI261002P00095000,0.0,0.0,2026-09-25
XBI261002C00100000,0.0,0.0,2026-09-25
XBI261002P00100000,0.0,0.0,2026-09-25
XBI261002C00105000,0.0,0.0,2026-09-25
XBI261002P00105000,0.0,0.0,2026-09-25
XBI261002C00110000,0.0,0.0,2026-09-25
XBI261002P00110000,0.0,0.0,2026-09-25
XBI261002C00115000,0.0,0.0,2026-09-25
XBI261002P00115000,0.0,0.0,2026-09-25
XBI261002C00120000,0.0,0.0,2026-09-25
XBI261002P00120000,0.0,0.0,2026-09-25
XBI261002C00125000,2.0,0.0,2026-09-25
XBI261002P00125000,0.0,0.0,2026-09-25
XBI261002C00130000,0.0,0.0,2026-09-25
XBI261002P00130000,9.0,0.0,2026-09-25
XBI261002C00135000,0.0,0.0,2026-09-25
XBI261002P00135000,16.0,1.0,2026-09-25
XBI261002C00137000,0.0,0.0,2026-09-25
XBI261002P00137000,19.0,3.0,2026-09-25
XBI261002C00138000,0.0,0.0,2026-09-25
XBI261002P00138000,8.0,4.0,2026-09-25
XBI261002C00139000,0.0,0.0,2026-09-25
XBI261002P00139000,9.0,2.0,2026-09-25
XBI261002C00140000,6.0,0.0,2026-09-25
XBI261002P00140000,174.0,12.0,2026-09-25
XBI261002C00141000,0.0,1.0,2026-09-25
XBI261002P00141000,16.0,1.0,2026-09-25
XBI261002C00142000,0.0,0.0,2026-09-25
XBI261002P00142000,39.0,12.0,2026-09-25
XBI261002C00143000,0.0,0.0,2026-09-25
XBI261002P00143000,33.0,0.0,2026-09-25
XBI261002C00144000,0.0,0.0,2026-09-25
XBI261002P00144000,25.0,115.0,2026-09-25
XBI261002C00145000,7.0,0.0,2026-09-25
XBI261002P00145000,3621.0,3643.0,2026-09-25
XBI261002C00146000,1.0,1.0,2026-09-25
XBI261002P00146000,633.0,0.0,2026-09-25
XBI261002C00147000,1.0,0.0,2026-09-25
XBI261002P00147000,225.0,16.0,2026-09-25
XBI261002C00148000,13.0,0.0,2026-09-25
XBI261002P00148000,10099.0,2172.0,2026-09-25
XBI261002C00149000,0.0,0.0,2026-09-25
XBI261002P00149000,59.0,27.0,2026-09-25
XBI261002C00149500,0.0,0.0,2026-09-25
XBI261002P00149500,8.0,7.0,2026-09-25
XBI261002C00150000,5.0,554.0,2026-09-25
