contractSymbol,openInterest,volume,snapshot_date
SPY260921P00746000,1979.0,5260.0,2026-09-21
SPY260921C00747000,18.0,1623.0,2026-09-21
SPY260921P00747000,2684.0,6524.0,2026-09-21
SPY260921C00748000,61.0,1075.0,2026-09-21
SPY260921P00748000,4869.0,9264.0,2026-09-21
SPY260921C00749000,83.0,1048.0,2026-09-21
SPY260921P00749000,5143.0,7505.0,2026-09-21
SPY260921C00750000,477.0,2822.0,2026-09-21
SPY260921P00750000,16881.0,13342.0,2026-09-21
SPY260921C00751000,334.0,252.0,2026-09-21
SPY260921P00751000,2776.0,4278.0,2026-09-21
SPY260921C00752000,298.0,396.0,2026-09-21
SPY260921P00752000,3260.0,18073.0,2026-09-21
SPY260921C00753000,321.0,397.0,2026-09-21
SPY260921P00753000,2802.0,13605.0,2026-09-21
SPY260921C00754000,569.0,1502.0,2026-09-21
SPY260921P00754000,2348.0,7592.0,2026-09-21
SPY260921C00755000,1471.0,2099.0,2026-09-21
SPY260921P00755000,21487.0,9619.0,2026-09-21
SPY260921C00756000,768.0,1007.0,2026-09-21
SPY260921P00756000,4124.0,4734.0,2026-09-21
SPY260921C00757000,3398.0,4606.0,2026-09-21
SPY260921P00757000,6135.0,6821.0,2026-09-21
SPY260921C00758000,1431.0,1167.0,2026-09-21
SPY260921P00758000,6814.0,10950.0,2026-09-21
SPY260921C00759000,3109.0,1878.0,2026-09-21
SPY260921P00759000,9099.0,15004.0,2026-09-21
SPY260921C00760000,6853.0,4331.0,2026-09-21
SPY260921P00760000,15275.0,23605.0,2026-09-21
SPY260921C00761000,5926.0,4727.0,2026-09-21
SPY260921P00761000,9645.0,31934.0,2026-09-21
SPY260921C00762000,8574.0,12647.0,2026-09-21
SPY260921P00762000,6835.0,36559.0,2026-09-21
SPY260921C00763000,8346.0,15655.0,2026-09-21
SPY260921P00763000,6849.0,49951.0,2026-09-21
SPY260921C00764000,6049.0,15286.0,2026-09-21
SPY260921P00764000,1764.0,94135.0,2026-09-21
SPY260921C00765000,10594.0,27686.0,2026-09-21
SPY260921P00765000,1927.0,151536.0,2026-09-21
SPY260921C00766000,5357.0,77289.0,2026-09-21
SPY260921P00766000,558.0,278810.0,2026-09-21
SPY260921C00767000,4728.0,204783.0,2026-09-21
SPY260921P00767000,636.0,368082.0,2026-09-21
SPY260921C00768000,7227.0,302099.0,2026-09-21
SPY260921P00768000,334.0,424354.0,2026-09-21
SPY260921C00769000,5303.0,346893.0,2026-09-21
SPY260921P00769000,318.0,391722.0,2026-09-21
SPY260921C00770000,29669.0,559238.0,2026-09-21
SPY260921P00770000,828.0,450582.0,2026-09-21
SPY260921C00771000,4731.0,422706.0,2026-09-21
SPY260921P00771000,69.0,278644.0,2026-09-21
SPY260921C00772000,3586.0,594801.0,2026-09-21
SPY260921P00772000,119.0,395920.0,2026-09-21
SPY260921C00773000,3885.0,718377.0,2026-09-21
SPY260921P00773000,0.0,324792.0,2026-09-21
SPY260921C00774000,2988.0,686229.0,2026-09-21
SPY260921P00774000,10.0,240418.0,2026-09-21
SPY260921C00775000,2242.0,737555.0,2026-09-21
SPY260921P00775000,0.0,89740.0,2026-09-21
SPY260921C00776000,860.0,293796.0,2026-09-21
SPY260921P00776000,10.0,29461.0,2026-09-21
SPY260921C00777000,2233.0,89393.0,2026-09-21
SPY260921P00777000,0.0,7306.0,2026-09-21
SPY260921C00778000,817.0,17907.0,2026-09-21
SPY260921P00778000,0.0,3619.0,2026-09-21
SPY260921C00779000,835.0,5888.0,2026-09-21
SPY260921P00779000,0.0,884.0,2026-09-21
SPY260921C00780000,2288.0,7529.0,2026-09-21
SPY260921P00780000,0.0,4099.0,2026-09-21
SPY260921C00781000,930.0,6213.0,2026-09-21
SPY260921P00781000,10.0,496.0,2026-09-21
SPY260921C00782000,596.0,2975.0,2026-09-21
SPY260921P00782000,0.0,463.0,2026-09-21
SPY260921C00783000,2107.0,395.0,2026-09-21
SPY260921P00783000,0.0,1549.0,2026-09-21
SPY260921C00784000,346.0,17.0,2026-09-21
SPY260921P00784000,0.0,101.0,2026-09-21
SPY260921C00785000,490.0,96.0,2026-09-21
SPY260921P00785000,0.0,543.0,2026-09-21
