contractSymbol,openInterest,volume,snapshot_date
AAPL260821C00110000,8.0,21.0,2026-08-20
AAPL260821P00110000,959.0,1.0,2026-08-20
AAPL260821C00115000,3.0,20.0,2026-08-20
AAPL260821P00115000,64.0,0.0,2026-08-20
AAPL260821C00120000,5.0,8.0,2026-08-20
AAPL260821P00120000,1169.0,0.0,2026-08-20
AAPL260821C00125000,3.0,15.0,2026-08-20
AAPL260821P00125000,238.0,0.0,2026-08-20
AAPL260821C00130000,7.0,19.0,2026-08-20
AAPL260821P00130000,145.0,0.0,2026-08-20
AAPL260821C00135000,72.0,27.0,2026-08-20
AAPL260821P00135000,136.0,0.0,2026-08-20
AAPL260821C00140000,71.0,18.0,2026-08-20
AAPL260821P00140000,9768.0,0.0,2026-08-20
AAPL260821C00145000,0.0,4.0,2026-08-20
AAPL260821P00145000,514.0,0.0,2026-08-20
AAPL260821C00150000,1.0,3.0,2026-08-20
AAPL260821P00150000,10732.0,0.0,2026-08-20
AAPL260821C00155000,0.0,11.0,2026-08-20
AAPL260821P00155000,1177.0,0.0,2026-08-20
AAPL260821C00160000,124.0,14.0,2026-08-20
AAPL260821P00160000,871.0,0.0,2026-08-20
AAPL260821C00165000,14.0,10.0,2026-08-20
AAPL260821P00165000,1090.0,0.0,2026-08-20
AAPL260821C00170000,60.0,6.0,2026-08-20
AAPL260821P00170000,1741.0,0.0,2026-08-20
AAPL260821C00175000,88.0,4.0,2026-08-20
AAPL260821P00175000,915.0,0.0,2026-08-20
AAPL260821C00180000,49.0,6.0,2026-08-20
AAPL260821P00180000,16367.0,0.0,2026-08-20
AAPL260821C00185000,93.0,4.0,2026-08-20
AAPL260821P00185000,2241.0,0.0,2026-08-20
AAPL260821C00190000,61.0,1.0,2026-08-20
AAPL260821P00190000,1773.0,0.0,2026-08-20
AAPL260821C00195000,312.0,1.0,2026-08-20
AAPL260821P00195000,2878.0,0.0,2026-08-20
AAPL260821C00200000,271.0,20.0,2026-08-20
AAPL260821P00200000,9954.0,9828.0,2026-08-20
AAPL260821C00205000,179.0,2.0,2026-08-20
AAPL260821P00205000,2670.0,1000.0,2026-08-20
AAPL260821C00210000,485.0,15.0,2026-08-20
AAPL260821P00210000,4531.0,2097.0,2026-08-20
AAPL260821C00215000,299.0,15.0,2026-08-20
AAPL260821P00215000,2402.0,1007.0,2026-08-20
AAPL260821C00220000,248.0,12.0,2026-08-20
AAPL260821P00220000,4545.0,1000.0,2026-08-20
AAPL260821C00225000,438.0,3.0,2026-08-20
AAPL260821P00225000,3146.0,0.0,2026-08-20
AAPL260821C00230000,751.0,27.0,2026-08-20
AAPL260821P00230000,7043.0,0.0,2026-08-20
AAPL260821C00235000,294.0,4.0,2026-08-20
AAPL260821P00235000,6570.0,160.0,2026-08-20
AAPL260821C00240000,718.0,16.0,2026-08-20
AAPL260821P00240000,8532.0,423.0,2026-08-20
AAPL260821C00245000,969.0,26.0,2026-08-20
AAPL260821P00245000,4807.0,1970.0,2026-08-20
AAPL260821C00250000,1848.0,115.0,2026-08-20
AAPL260821P00250000,6661.0,3599.0,2026-08-20
AAPL260821C00255000,963.0,33.0,2026-08-20
AAPL260821P00255000,5276.0,47.0,2026-08-20
AAPL260821C00257500,325.0,9.0,2026-08-20
AAPL260821P00257500,19.0,11.0,2026-08-20
AAPL260821C00260000,3756.0,32.0,2026-08-20
AAPL260821P00260000,8423.0,186.0,2026-08-20
AAPL260821C00265000,2332.0,20.0,2026-08-20
AAPL260821P00265000,8673.0,450.0,2026-08-20
AAPL260821C00270000,3671.0,52.0,2026-08-20
AAPL260821P00270000,10487.0,399.0,2026-08-20
AAPL260821C00275000,4306.0,33.0,2026-08-20
AAPL260821P00275000,17280.0,164.0,2026-08-20
AAPL260821C00277500,9.0,0.0,2026-08-20
AAPL260821P00277500,723.0,51.0,2026-08-20
AAPL260821C00280000,6538.0,470.0,2026-08-20
AAPL260821P00280000,10814.0,1351.0,2026-08-20
AAPL260821C00282500,21.0,0.0,2026-08-20
AAPL260821P00282500,295.0,1569.0,2026-08-20
AAPL260821C00285000,3767.0,37.0,2026-08-20
AAPL260821P00285000,8850.0,1439.0,2026-08-20
AAPL260821C00287500,25.0,0.0,2026-08-20
AAPL260821P00287500,1161.0,11.0,2026-08-20
AAPL260821C00290000,6833.0,503.0,2026-08-20
AAPL260821P00290000,15469.0,510.0,2026-08-20
AAPL260821C00292500,1605.0,5.0,2026-08-20
AAPL260821P00292500,1657.0,258.0,2026-08-20
AAPL260821C00295000,6053.0,401.0,2026-08-20
AAPL260821P00295000,13343.0,1141.0,2026-08-20
AAPL260821C00297500,1744.0,1.0,2026-08-20
AAPL260821P00297500,4289.0,1899.0,2026-08-20
AAPL260821C00300000,12639.0,954.0,2026-08-20
AAPL260821P00300000,33374.0,3375.0,2026-08-20
AAPL260821C00302500,994.0,128.0,2026-08-20
AAPL260821P00302500,6862.0,1846.0,2026-08-20
AAPL260821C00305000,10490.0,2448.0,2026-08-20
AAPL260821P00305000,12615.0,8215.0,2026-08-20
AAPL260821C00307500,7876.0,648.0,2026-08-20
AAPL260821P00307500,10136.0,11886.0,2026-08-20
AAPL260821C00310000,31290.0,3025.0,2026-08-20
AAPL260821P00310000,11455.0,23475.0,2026-08-20
AAPL260821C00312500,7192.0,4226.0,2026-08-20
AAPL260821P00312500,3694.0,29923.0,2026-08-20
AAPL260821C00315000,20872.0,28520.0,2026-08-20
AAPL260821P00315000,19918.0,56495.0,2026-08-20
AAPL260821C00317500,10793.0,57892.0,2026-08-20
AAPL260821P00317500,3064.0,18594.0,2026-08-20
AAPL260821C00320000,32695.0,119373.0,2026-08-20
AAPL260821P00320000,10900.0,4477.0,2026-08-20
AAPL260821C00322500,12661.0,52316.0,2026-08-20
AAPL260821P00322500,843.0,388.0,2026-08-20
AAPL260821C00325000,21799.0,104977.0,2026-08-20
AAPL260821P00325000,5160.0,505.0,2026-08-20
AAPL260821C00327500,9599.0,15508.0,2026-08-20
AAPL260821P00327500,57.0,311.0,2026-08-20
AAPL260821C00330000,30275.0,13803.0,2026-08-20
AAPL260821P00330000,1817.0,8227.0,2026-08-20
AAPL260821C00332500,2782.0,4153.0,2026-08-20
AAPL260821P00332500,383.0,2583.0,2026-08-20
AAPL260821C00335000,13652.0,4506.0,2026-08-20
AAPL260821P00335000,1369.0,7542.0,2026-08-20
AAPL260821C00337500,1601.0,577.0,2026-08-20
AAPL260821P00337500,3.0,3.0,2026-08-20
