contractSymbol,openInterest,volume,snapshot_date
GDX260821P00066000,1564,5.0,2026-08-11
GDX260821P00067000,941,85.0,2026-08-11
GDX260821P00068000,2973,11.0,2026-08-11
GDX260821P00069000,2333,15.0,2026-08-11
GDX260821P00069500,250,3.0,2026-08-11
GDX260821P00070000,17479,34.0,2026-08-11
GDX260821P00070500,270,1.0,2026-08-11
GDX260821P00071000,3495,10.0,2026-08-11
GDX260821P00071500,41,2.0,2026-08-11
GDX260821P00072000,2029,27.0,2026-08-11
GDX260821P00072500,178,3.0,2026-08-11
GDX260821P00073000,5829,2.0,2026-08-11
GDX260821P00073500,26,1.0,2026-08-11
GDX260821P00074000,1342,8.0,2026-08-11
GDX260821P00074500,77,1.0,2026-08-11
GDX260821P00075000,16532,296.0,2026-08-11
GDX260821P00075500,75,22.0,2026-08-11
GDX260821P00076000,7322,1.0,2026-08-11
GDX260821P00076500,111,1.0,2026-08-11
GDX260821P00077000,1680,6.0,2026-08-11
GDX260821P00077500,74,29.0,2026-08-11
GDX260821P00078000,1027,70.0,2026-08-11
GDX260821P00078500,229,6.0,2026-08-11
GDX260821P00079000,1251,14.0,2026-08-11
GDX260821P00079500,62,1.0,2026-08-11
GDX260821P00080000,4134,578.0,2026-08-11
GDX260821P00080500,46,20.0,2026-08-11
GDX260821P00081000,584,327.0,2026-08-11
GDX260821P00082000,1639,140.0,2026-08-11
GDX260821P00083000,630,133.0,2026-08-11
GDX260821P00084000,862,54.0,2026-08-11
GDX260821P00085000,9504,3689.0,2026-08-11
GDX260821P00086000,476,253.0,2026-08-11
GDX260821P00087000,2442,65.0,2026-08-11
GDX260821P00088000,1730,183.0,2026-08-11
GDX260821P00089000,586,47.0,2026-08-11
GDX260821P00090000,5547,76.0,2026-08-11
GDX260821P00091000,405,10.0,2026-08-11
GDX260821P00092000,101,1.0,2026-08-11
GDX260821P00093000,60,24.0,2026-08-11
GDX260821P00094000,49,1.0,2026-08-11
GDX260821P00095000,293,31.0,2026-08-11
GDX260821P00096000,3,24.0,2026-08-11
GDX260821P00097000,1,1.0,2026-08-11
GDX260821P00098000,442,1.0,2026-08-11
GDX260821P00099000,1,1.0,2026-08-11
GDX260821P00100000,8,7.0,2026-08-11
GDX260821P00101000,0,2.0,2026-08-11
GDX260821P00102000,15,2.0,2026-08-11
GDX260821P00103000,17,58.0,2026-08-11
GDX260821P00104000,16,34.0,2026-08-11
GDX260821P00105000,19,43.0,2026-08-11
GDX260821P00106000,2,6.0,2026-08-11
GDX260821P00107000,29,58.0,2026-08-11
GDX260821P00108000,27,64.0,2026-08-11
GDX260821P00109000,80,22.0,2026-08-11
GDX260821P00110000,10,22.0,2026-08-11
GDX260821P00111000,7,50.0,2026-08-11
GDX260821P00112000,15,30.0,2026-08-11
GDX260821P00115000,0,2.0,2026-08-11
GDX260821P00120000,24,19.0,2026-08-11
GDX260821P00122000,0,4.0,2026-08-11
GDX260821P00123000,0,8.0,2026-08-11
GDX260821P00124000,0,1.0,2026-08-11
GDX260821P00125000,0,8.0,2026-08-11
GDX260821P00130000,0,2.0,2026-08-11
GDX260828C00025000,68,4.0,2026-08-11
GDX260828C00030000,39,4.0,2026-08-11
GDX260828C00035000,31,34.0,2026-08-11
GDX260828C00040000,4,20.0,2026-08-11
GDX260828C00045000,25,20.0,2026-08-11
GDX260828C00065000,6,5.0,2026-08-11
GDX260828C00066000,2,0.0,2026-08-11
GDX260828C00067000,19,9.0,2026-08-11
GDX260828C00067500,19,9.0,2026-08-11
GDX260828C00068000,6,2.0,2026-08-11
GDX260828C00068500,9,2.0,2026-08-11
GDX260828C00069000,16,1.0,2026-08-11
GDX260828C00069500,12,6.0,2026-08-11
GDX260828C00070000,25,8.0,2026-08-11
GDX260828C00070500,9,2.0,2026-08-11
GDX260828C00071000,64,2.0,2026-08-11
GDX260828C00071500,7,1.0,2026-08-11
GDX260828C00072000,14,1.0,2026-08-11
GDX260828C00072500,13,1.0,2026-08-11
GDX260828C00073000,7,1.0,2026-08-11
GDX260828C00073500,32,1.0,2026-08-11
GDX260828C00074000,7,1.0,2026-08-11
GDX260828C00074500,9,5.0,2026-08-11
GDX260828C00075000,33,6.0,2026-08-11
GDX260828C00075500,26,1.0,2026-08-11
GDX260828C00076000,62,1.0,2026-08-11
GDX260828C00076500,22,3.0,2026-08-11
GDX260828C00077000,106,1.0,2026-08-11
GDX260828C00077500,45,1.0,2026-08-11
GDX260828C00078000,47,1.0,2026-08-11
GDX260828C00078500,20,5.0,2026-08-11
GDX260828C00079000,93,2.0,2026-08-11
GDX260828C00079500,25,12.0,2026-08-11
GDX260828C00080000,279,34.0,2026-08-11
GDX260828C00080500,44,7.0,2026-08-11
GDX260828C00081000,48,10.0,2026-08-11
GDX260828C00081500,53,8.0,2026-08-11
GDX260828C00082000,153,5.0,2026-08-11
GDX260828C00083000,129,6.0,2026-08-11
GDX260828C00084000,118,1.0,2026-08-11
GDX260828C00085000,428,4.0,2026-08-11
GDX260828C00086000,484,5.0,2026-08-11
GDX260828C00087000,76,1.0,2026-08-11
GDX260828C00088000,229,21.0,2026-08-11
GDX260828C00089000,55,14.0,2026-08-11
GDX260828C00090000,400,96.0,2026-08-11
GDX260828C00091000,291,164.0,2026-08-11
GDX260828C00092000,151,247.0,2026-08-11
GDX260828C00093000,77,139.0,2026-08-11
GDX260828C00094000,71,178.0,2026-08-11
GDX260828C00095000,1563,761.0,2026-08-11
GDX260828C00096000,37,218.0,2026-08-11
GDX260828C00097000,87,264.0,2026-08-11
GDX260828C00098000,7,3.0,2026-08-11
GDX260828C00099000,13,2.0,2026-08-11
GDX260828C00100000,822,15.0,2026-08-11
GDX260828C00101000,15,3.0,2026-08-11
GDX260828C00102000,15,15.0,2026-08-11
GDX260828C00103000,3,3.0,2026-08-11
GDX260828C00104000,2,1.0,2026-08-11
GDX260828C00105000,62,18.0,2026-08-11
GDX260828C00110000,10,6.0,2026-08-11
GDX260828C00120000,0,1.0,2026-08-11
GDX260828P00055000,4,3.0,2026-08-11
GDX260828P00060000,133,1.0,2026-08-11
GDX260828P00065000,4256,1.0,2026-08-11
GDX260828P00066000,51,1.0,2026-08-11
GDX260828P00067000,1443,7.0,2026-08-11
GDX260828P00067500,325,4.0,2026-08-11
GDX260828P00068000,51,2.0,2026-08-11
GDX260828P00068500,13,1.0,2026-08-11
GDX260828P00069000,33,8.0,2026-08-11
GDX260828P00069500,11,7.0,2026-08-11
GDX260828P00070000,665,3.0,2026-08-11
GDX260828P00070500,76,2.0,2026-08-11
GDX260828P00071000,21,4.0,2026-08-11
GDX260828P00071500,6,2.0,2026-08-11
GDX260828P00072000,34,3.0,2026-08-11
GDX260828P00072500,345,6.0,2026-08-11
GDX260828P00073000,17,10.0,2026-08-11
GDX260828P00073500,5,5.0,2026-08-11
GDX260828P00074000,23,2.0,2026-08-11
GDX260828P00074500,13,2.0,2026-08-11
GDX260828P00075000,67,11.0,2026-08-11
GDX260828P00075500,23,1.0,2026-08-11
GDX260828P00076000,42,25.0,2026-08-11
GDX260828P00076500,3,1.0,2026-08-11
GDX260828P00077000,63,11.0,2026-08-11
GDX260828P00077500,7,8.0,2026-08-11
GDX260828P00078000,171,38.0,2026-08-11
GDX260828P00078500,9,2.0,2026-08-11
GDX260828P00079000,60,4.0,2026-08-11
GDX260828P00079500,4,6.0,2026-08-11
GDX260828P00080000,250,7.0,2026-08-11
GDX260828P00080500,52,14.0,2026-08-11
GDX260828P00081000,159,8.0,2026-08-11
GDX260828P00081500,26,24.0,2026-08-11
GDX260828P00082000,145,25.0,2026-08-11
GDX260828P00083000,163,5.0,2026-08-11
GDX260828P00084000,80,6.0,2026-08-11
GDX260828P00085000,163,64.0,2026-08-11
GDX260828P00086000,28,25.0,2026-08-11
GDX260828P00087000,87,23.0,2026-08-11
GDX260828P00088000,56,5.0,2026-08-11
GDX260828P00089000,8,1.0,2026-08-11
GDX260828P00090000,76,13.0,2026-08-11
GDX260828P00095000,17,1.0,2026-08-11
GDX260828P00096000,28,28.0,2026-08-11
GDX260904C00035000,8,14.0,2026-08-11
GDX260904C00040000,8,14.0,2026-08-11
GDX260904C00050000,0,38.0,2026-08-11
GDX260904C00055000,0,53.0,2026-08-11
GDX260904C00060000,2,2.0,2026-08-11
GDX260904C00065000,2,2.0,2026-08-11
GDX260904C00066000,1,0.0,2026-08-11
GDX260904C00067000,1,0.0,2026-08-11
GDX260904C00069000,3,0.0,2026-08-11
GDX260904C00069500,14,16.0,2026-08-11
GDX260904C00070000,28,1.0,2026-08-11
GDX260904C00071000,10,17.0,2026-08-11
GDX260904C00071500,8,16.0,2026-08-11
GDX260904C00072000,2,50.0,2026-08-11
GDX260904C00072500,4,1.0,2026-08-11
GDX260904C00073000,1,3.0,2026-08-11
GDX260904C00073500,4,2.0,2026-08-11
GDX260904C00074000,9,50.0,2026-08-11
GDX260904C00075000,226,1.0,2026-08-11
GDX260904C00075500,32,1.0,2026-08-11
GDX260904C00076000,84,3.0,2026-08-11
GDX260904C00076500,3,2.0,2026-08-11
GDX260904C00077000,205,1.0,2026-08-11
GDX260904C00077500,14,2.0,2026-08-11
GDX260904C00078000,12,2.0,2026-08-11
GDX260904C00078500,11,1.0,2026-08-11
GDX260904C00079000,30,6.0,2026-08-11
GDX260904C00079500,2,1.0,2026-08-11
GDX260904C00080000,256,2.0,2026-08-11
GDX260904C00080500,2,0.0,2026-08-11
GDX260904C00081000,34,2.0,2026-08-11
GDX260904C00081500,6,6.0,2026-08-11
GDX260904C00082000,96,11.0,2026-08-11
GDX260904C00082500,22,1.0,2026-08-11
GDX260904C00083000,18,50.0,2026-08-11
GDX260904C00084000,81,3.0,2026-08-11
GDX260904C00085000,101,11.0,2026-08-11
GDX260904C00086000,52,5.0,2026-08-11
GDX260904C00087000,57,2.0,2026-08-11
GDX260904C00088000,43,42.0,2026-08-11
GDX260904C00089000,125,7.0,2026-08-11
GDX260904C00090000,370,47.0,2026-08-11
GDX260904C00091000,58,44.0,2026-08-11
GDX260904C00092000,8,68.0,2026-08-11
GDX260904C00093000,33,65.0,2026-08-11
GDX260904C00094000,65,67.0,2026-08-11
GDX260904C00095000,224,107.0,2026-08-11
GDX260904C00096000,238,240.0,2026-08-11
GDX260904C00097000,2,2.0,2026-08-11
GDX260904C00098000,63,37.0,2026-08-11
GDX260904C00099000,81,2.0,2026-08-11
GDX260904C00100000,98,2.0,2026-08-11
GDX260904C00101000,13,2.0,2026-08-11
GDX260904C00105000,12,17.0,2026-08-11
GDX260904C00106000,1,1.0,2026-08-11
GDX260904C00109000,1,58.0,2026-08-11
GDX260904C00110000,33,24.0,2026-08-11
GDX260904P00050000,1,1.0,2026-08-11
GDX260904P00060000,43,20.0,2026-08-11
GDX260904P00065000,2678,1.0,2026-08-11
GDX260904P00066000,11,2.0,2026-08-11
GDX260904P00067000,143,3.0,2026-08-11
GDX260904P00068000,14,3.0,2026-08-11
GDX260904P00069000,8,11.0,2026-08-11
GDX260904P00069500,4,1.0,2026-08-11
GDX260904P00070000,92,2.0,2026-08-11
GDX260904P00070500,10,5.0,2026-08-11
GDX260904P00071000,111,10.0,2026-08-11
GDX260904P00071500,1,0.0,2026-08-11
GDX260904P00072000,185,4.0,2026-08-11
GDX260904P00072500,2,1.0,2026-08-11
GDX260904P00073000,21,2.0,2026-08-11
GDX260904P00073500,27,4.0,2026-08-11
GDX260904P00074000,63,12.0,2026-08-11
GDX260904P00074500,851,142.0,2026-08-11
GDX260904P00075000,294,19.0,2026-08-11
GDX260904P00075500,3,4.0,2026-08-11
GDX260904P00076000,111,1.0,2026-08-11
GDX260904P00076500,8,1.0,2026-08-11
GDX260904P00077000,14,2.0,2026-08-11
GDX260904P00077500,5,4.0,2026-08-11
GDX260904P00078000,582,5.0,2026-08-11
GDX260904P00078500,2,4.0,2026-08-11
GDX260904P00079000,43,32.0,2026-08-11
GDX260904P00079500,12,3.0,2026-08-11
GDX260904P00080000,44,1.0,2026-08-11
GDX260904P00080500,10,9.0,2026-08-11
GDX260904P00081000,163,52.0,2026-08-11
GDX260904P00081500,1,2.0,2026-08-11
GDX260904P00082000,125,115.0,2026-08-11
GDX260904P00082500,4,5.0,2026-08-11
GDX260904P00083000,145,5.0,2026-08-11
GDX260904P00084000,22,8.0,2026-08-11
GDX260904P00085000,130,9.0,2026-08-11
GDX260904P00086000,292,2.0,2026-08-11
GDX260904P00087000,118,12.0,2026-08-11
GDX260904P00088000,10,3.0,2026-08-11
GDX260904P00089000,42,4.0,2026-08-11
GDX260904P00090000,510,2.0,2026-08-11
GDX260904P00091000,1,1.0,2026-08-11
GDX260904P00110000,4,4.0,2026-08-11
GDX260911C00035000,1,30.0,2026-08-11
GDX260911C00040000,1,606.0,2026-08-11
GDX260911C00069000,15,44.0,2026-08-11
GDX260911C00069500,16,14.0,2026-08-11
GDX260911C00070000,6,1.0,2026-08-11
GDX260911C00070500,3,0.0,2026-08-11
GDX260911C00071000,2,2.0,2026-08-11
GDX260911C00071500,3,2.0,2026-08-11
GDX260911C00072000,17,0.0,2026-08-11
GDX260911C00075000,3,1.0,2026-08-11
GDX260911C00075500,2,1.0,2026-08-11
GDX260911C00076000,99,1.0,2026-08-11
GDX260911C00076500,10,1.0,2026-08-11
GDX260911C00077000,4,1.0,2026-08-11
GDX260911C00077500,1,1.0,2026-08-11
GDX260911C00078000,24,28.0,2026-08-11
GDX260911C00078500,26,0.0,2026-08-11
GDX260911C00079000,33,1.0,2026-08-11
GDX260911C00079500,2,0.0,2026-08-11
GDX260911C00080000,36,15.0,2026-08-11
GDX260911C00080500,2,0.0,2026-08-11
GDX260911C00081000,4,100.0,2026-08-11
GDX260911C00082000,33,1.0,2026-08-11
GDX260911C00083000,36,2.0,2026-08-11
GDX260911C00084000,57,5.0,2026-08-11
GDX260911C00085000,64,100.0,2026-08-11
GDX260911C00086000,24,3.0,2026-08-11
GDX260911C00087000,51,17.0,2026-08-11
GDX260911C00088000,85,1.0,2026-08-11
GDX260911C00089000,4,1.0,2026-08-11
GDX260911C00090000,180,24.0,2026-08-11
GDX260911C00091000,12,5.0,2026-08-11
GDX260911C00092000,86,8.0,2026-08-11
GDX260911C00093000,445,325.0,2026-08-11
GDX260911C00094000,33,41.0,2026-08-11
GDX260911C00095000,264,357.0,2026-08-11
GDX260911C00096000,27,13.0,2026-08-11
GDX260911C00097000,2,1.0,2026-08-11
GDX260911C00098000,139,134.0,2026-08-11
GDX260911C00099000,147,250.0,2026-08-11
GDX260911C00100000,23,45.0,2026-08-11
GDX260911C00103000,42,1.0,2026-08-11
GDX260911C00105000,20,2.0,2026-08-11
GDX260911C00115000,6,6.0,2026-08-11
GDX260911P00060000,31,10.0,2026-08-11
GDX260911P00065000,11,1.0,2026-08-11
GDX260911P00067000,3,2.0,2026-08-11
GDX260911P00068000,4,6.0,2026-08-11
GDX260911P00069000,38,2.0,2026-08-11
GDX260911P00070000,25,3.0,2026-08-11
GDX260911P00070500,2,1.0,2026-08-11
GDX260911P00072000,4,1.0,2026-08-11
GDX260911P00072500,12,12.0,2026-08-11
GDX260911P00073000,27,6.0,2026-08-11
GDX260911P00074000,1,0.0,2026-08-11
GDX260911P00074500,2,1.0,2026-08-11
GDX260911P00075000,4,1.0,2026-08-11
GDX260911P00075500,2,4.0,2026-08-11
GDX260911P00076000,6,1.0,2026-08-11
GDX260911P00076500,22,2.0,2026-08-11
GDX260911P00077000,10,1.0,2026-08-11
GDX260911P00077500,1,1.0,2026-08-11
GDX260911P00078000,27,12.0,2026-08-11
GDX260911P00078500,27,4.0,2026-08-11
GDX260911P00079000,31,3.0,2026-08-11
GDX260911P00079500,2,1.0,2026-08-11
GDX260911P00080000,19,2.0,2026-08-11
GDX260911P00080500,3,1.0,2026-08-11
GDX260911P00081000,23,12.0,2026-08-11
GDX260911P00082000,121,2.0,2026-08-11
GDX260911P00083000,6,3.0,2026-08-11
GDX260911P00084000,57,3.0,2026-08-11
GDX260911P00085000,91,6.0,2026-08-11
GDX260911P00086000,3,2.0,2026-08-11
GDX260911P00087000,20,5.0,2026-08-11
GDX260911P00088000,8,9.0,2026-08-11
GDX260911P00088500,1,1.0,2026-08-11
GDX260911P00090000,25,343.0,2026-08-11
GDX260911P00093000,67,67.0,2026-08-11
GDX260911P00106000,2,2.0,2026-08-11
GDX260918C00033000,3,1.0,2026-08-11
